Text,Date
https://t.co/ss0dkwNHD6 Menteri Keuangan Purbaya Yudhi Sadewa mendesak Direktorat Jenderal Bea dan Cukai melakukan perbaikan di tengah citra yang kurang bagus.,Thu Nov 27 23:10:18 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menilai kondisi perekonomian yang stabil memberikan dorongan signifikan terhadap kinerja indeks harga saham gabungan (IHSG). Pada perdagangan Rabu (26/11/2025) IHSG ditutup menguat 80 25 poin atau 0 94 persen ke level 8.602 1. Capaian https://t.co/SRoiwRgEFY,Thu Nov 27 22:48:16 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa memaparkan sejumlah langkah pemerintah untuk menghilangkan atau mengurangi gangguan investasi atau debottlenecking yang menghambat laju ekonomi nasional. Selengkapnya https://t.co/ICopTXSbdo,Thu Nov 27 22:22:48 +0000 2025
Sejumlah anggota Komisi XI DPR RI mempertanyakan lesunya penerimaan pajak sepanjang 2025 dalam Rapat Kerja bersama Menteri Keuangan Purbaya Yudhi Sadewa pada Kamis (27/11). Selengkapnya https://t.co/im17GoUuJV,Thu Nov 27 22:21:29 +0000 2025
Menkeu Purbaya Yudhi Sadewa Ancam Keras Bea Cukai https://t.co/mod5TffkJd,Thu Nov 27 17:15:10 +0000 2025
@maharprastowo @Beritasatu Sepertinya kamu nanya soal berita ini? Menkeu Purbaya Yudhi Sadewa ancam bekukan Bea Cukai &amp; rumahkan 16 ribu pegawai jika kinerja gak membaik. Alasannya: impor ilegal marak seperti 250 ton beras di Aceh underinvoicing &amp; lemah pencegahan. Ini ultimatum buat perbaikan tahun,Thu Nov 27 16:51:38 +0000 2025
@msaid_didu Hebat pak Purbaya berani sama DPR yg tak tau diri,Thu Nov 27 16:35:13 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengatakan bahwa imej Bea Cukai kurang bagus di media di masyarakat dan di pimpinan tertinggi (presiden). Jadi kita harus memperbaikinya dengan serius karena ancamannya juga serius jika Bea Cukai gagal atau tidak bisa memperbaiki kinerja,Thu Nov 27 16:30:55 +0000 2025
@bagindo_kopi orang baik dan orang cerdas di indonesia akan kembali di cekal ayo kita bersama sama suport pak purbaya,Thu Nov 27 15:58:24 +0000 2025
@KangManto123 Emng dr dlu si zulhas tuh ga guna..ksus triping ilegal aja baru jmn Purbaya di gencarkan.. sumpah dr pas menhut mendag skrng menko si julhas ini ga punya gebrakn dan cendrung makan gaji buta,Thu Nov 27 15:19:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa (Menkeu Purbaya) menyatakan kesiapan penuh Direktorat Jenderal Bea Cukai (DJBC) untuk terjun langsung dan menjalankan operasional kepabeanan serta cukai di Bandara IMIP Morowali Sulawesi Tengah #beacukai #PurbayaYudhiSadewa,Thu Nov 27 15:18:50 +0000 2025
Bea Cukai disebut sebut memiliki citra yang buruk di mata media masyarakat serta pemimpin tertinggi negara. Hal inilah yang menjadikan menteri Keuangan Purbaya Yudhi Sadewa meminta agar lembaga dibawahnya ini melakukan perbaikan diri. Purbaya menegaskan tak segan akan https://t.co/NVBMtsMRmm,Thu Nov 27 15:16:54 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan tidak akan berkompromi terkait upaya melegalkan impor pakaian bekas atau thrifting yang masuk ke Indonesia secara ilegal dan akan memastikan barang-barang selundupan akan disegel Kamis (17/11). Ard #menkeu #purbaya #impor https://t.co/Bfli5OQEdp,Thu Nov 27 15:00:02 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengancam bakal membekukan Direktorat Jenderal Bea Cukai (DJBC) dan merumahkan 16 ribu pegawai instansi tersebut. #HardNews_Viral #NewsOne #CariBeritaditvOne #Menkeu #PurbayaYudhiSadewa #BeaCukai #Viral #NO3 https://t.co/dUdEJtDCLj,Thu Nov 27 15:00:01 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyatakan akan membuka pusat layanan pengaduan untuk pelaku usaha yang mengalami kendala pada pekan depan https://t.co/VnFIzzvzN2,Thu Nov 27 14:12:38 +0000 2025
GASSS JANGAN INJAK REM PAK MENKEU !!! Menteri Keuangan Purbaya Yudhi Sadewa memberikan ancaman keras kepada Direktorat Jenderal Bea dan Cukai (DJBC) di tengah maraknya impor ilegal dan sorotan publik atas memburuknya kinerja lembaga tersebut. Purbaya menegaskan tidak https://t.co/NIjruQUuPp,Thu Nov 27 14:06:38 +0000 2025
Bubarkan Saja Pak!! Daripada Jadi Sarang Tukang Palak! Jika Kinerja Masih Jeblok Menkeu Purbaya Ancam Bubarkan Bea Cukai yang Punya 16 Ribu Pegawai Tak sedang bercanda Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyatakan tak segan bubarkan Direktorat Jenderal Bea dan https://t.co/fyjf1rttny,Thu Nov 27 13:49:56 +0000 2025
Tak sedang bercanda Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyatakan tak segan bubarkan Direktorat Jenderal Bea dan Cukai (DJBC) Kementerian Keuangan (Kemenkeu) jika gagal meningkatkan kinerja. Produk ilegal asing begitu mudahnya masuk ke Indonesia. Pernyataan itu https://t.co/fgBqknvq3f,Thu Nov 27 13:43:23 +0000 2025
Kementrian Keuangan akan memberikan tenggat waktu setahun untuk Direktorat Jenderal Bea dan Cukai (DJBC) membenahi masalah di dalam tubuh instansi. Hal itu disampaikan Menteri Keuangan Purbaya Yudhi Sadewa Kamis (27/11). Ard #Menkeu #Purbaya #Kementerian #BeaCukai https://t.co/f4MIz4PeTY,Thu Nov 27 13:33:00 +0000 2025
KABAR BAIK BAGI INDONESIA KABAR BURUK BAGI OKNUM BEA CUKAI #Breaking Tahun Depan Bea Cukai akan diserahkan ke Swasta jika tidak bisa memperbaiki kinerja Purbaya sudah izin ke Presiden‼️ Menteri Keuangan Purbaya Yudhi Sadewa berencana membekukan Dirjen Becuk. Salah satu https://t.co/Cqv79Ka7gd,Thu Nov 27 13:08:06 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengeluarkan ancaman keras kepada Direktorat Jenderal Bea Cukai untuk segera berbenah dari isu 'permainan' barang ilegal dan under invoicing atau menghadapi risiko dibekukan dan digantikan oleh pihak ketiga seperti era SGS zaman https://t.co/NyU3sOJIlo,Thu Nov 27 12:54:49 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa memberikan ancaman keras kepada Direktorat Jenderal Bea dan Cukai (DJBC) di tengah maraknya impor ilegal dan sorotan publik atas memburuknya kinerja lembaga tersebut. Purbaya menegaskan tidak segan-segan membekukan Bea Cukai jika kinerja https://t.co/R0MHbm8Kg4,Thu Nov 27 12:53:50 +0000 2025
Negara Gagal Memberikan Lapangan Kerja Untuk Rakyatnya! Menteri Keuangan Purbaya Yudhi Sadewa menyebut banyaknya masyarakat Indonesia yang berkerja ke luar negeri menggambarkan kegagalan negara dalam menciptakan lapangan kerja. Ini terjadi terutama ketika adanya perlambatan https://t.co/ho19n2L6ma,Thu Nov 27 12:51:05 +0000 2025
Purbaya: Ekonomi Lesu di Awal Tahun Bukan karena Global tapi Salah Urus Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyatakan bahwa ekonomi Indonesia di awal tahun lesu bukan karena kondisi global. #Purbaya #Ekonomi https://t.co/91IFUP9esL,Thu Nov 27 12:29:13 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan tidak akan berkompromi terkait upaya melegalkan impor pakaian bekas atau thrifting yang masuk ke Indonesia secara ilegal. Ia memastikan barang-barang selundupan akan disegel. Purbaya menyampaikan bahwa pihaknya akan memperbaiki https://t.co/vlG89zroVv,Thu Nov 27 12:10:24 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyebut banyaknya masyarakat Indonesia yang berkerja ke luar negeri menggambarkan kegagalan negara dalam menciptakan lapangan kerja. Ini terjadi terutama ketika adanya perlambatan ekonomi. Dia mengatakan pemerintah tengah menggodok program https://t.co/X0n19ergsg,Thu Nov 27 12:07:15 +0000 2025
Simak Ulasannya Hanya Ada Disini aja aah https://t.co/6sV7Rir8LH #fypviraltwitter #fypシ゚viral #ekonomi #kemenkeu #indonesiamaju # https://t.co/hqrDFSZtyU,Thu Nov 27 12:00:55 +0000 2025
Ditjen Bea dan Cukai Terancam Dibekukan Purbaya Yudhi Sadewa Minta Waktu Setahun untuk Perbaikan https://t.co/D05RB4sEmP #BeaCukaiDibekukan #PurbayaYudhiSadewa #ReformasiBeaCukai #bitvonline,Thu Nov 27 11:58:24 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menduga terdapat kesalahan kebijakan yang sebelumnya dikeluarkan terkait operasional Bandara Khusus Indonesia Morowali Industrial Park (IMIP) di Sulawesi Tengah. Kondisi tersebut akhirnya menimbulkan polemik karena tidak adanya petugas bea https://t.co/T41F41eByJ,Thu Nov 27 11:53:00 +0000 2025
https://t.co/WvTeSEmjXO Menteri Keuangan Purbaya Yudhi Sadewa amat senang dengan dukungan yang diberikan Dewan Perwakilan Rakyat (DPR) terkait dengan hal untuk mendorong kinerja kementerian lain demi menaikkan pertumbuhan ekonomi.,Thu Nov 27 11:37:56 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa memastikan pemerintah akan membenahi tata kelola dan mekanisme pengumpulan pajak untuk mencegah manipulasi pajak di masa mendatang. #OneNewsUpdatetvOne #tvOne #CariBeritaditvOne #Coretax #PurbayaYudhiSadewa #ONU03 https://t.co/IyXn8XAkx1,Thu Nov 27 11:35:00 +0000 2025
Anggota Komisi XI DPR RI Kardaya Warnika menanggapi pernyataan Menteri Keuangan Purbaya Yudhi Sadewa yang menyoroti banyaknya pekerja Indonesia yang bekerja ke luar negeri. #vivacoid #purbaya #kardaya https://t.co/dtmHz6KA0d,Thu Nov 27 11:06:26 +0000 2025
@ARSIPAJA Semua perusahaan termasuk emiten BEI: wajib setor laporan keuangan ke Kemenkeu sesuai aturan PP 43/2025. Pelaporan lewat Platform PBPK/FRSW di bawah Kemenkeu Menteri Purbaya. Untuk mendukung kebijakan fiskal ekonomi berbasis data aktual yg dapat tervalidasi lintas sektor ,Thu Nov 27 10:56:58 +0000 2025
Penegakan Hukum Harus Konsisten Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa dengan tegas menolak melegalkan usaha penjualan baju bekas impor atau thrifting meskipun para pedagang membayar pajak. Purbaya menyatakan sikap tegasnya bertujuan untuk mencegah terbukanya pasar bagi https://t.co/cEUSmvO3wD,Thu Nov 27 10:37:06 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengancam akan membekukan Direktorat Jenderal Bea dan Cukai jika tidak berhasil menertibkan praktik impor ilegal baju bekas. Simak selengkapnya: https://t.co/NiWR9CnptX https://t.co/pOg8YojsFZ,Thu Nov 27 10:19:20 +0000 2025
Gebrakan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa kembali menyita perhatian. Kali ini terkait citra Direktorat Jenderal Bea dan Cukai. https://t.co/EVsftUBVPD,Thu Nov 27 10:06:06 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan bahwa ia tidak akan bertemu atau berdiskusi dengan para pedagang thrifting di tengah polemik mengenai kelangsungan bisnis tersebut. Purbaya memastikan bahwa pemerintah tetap bersikap tegas terhadap penindakan barang ilegal yang https://t.co/1yeeSwSHJo,Thu Nov 27 09:44:55 +0000 2025
IHSG kembali mencetak rekor tertinggi di level 8.602 setelah menguat hampir satu persen. Nilai transaksi menembus Rp26 triliun dengan lebih dari 53 miliar saham berpindah tangan. Purbaya Yudhi Sadewa menyambut kenaikan ini dan menyebut sentimen positif investor muncul karena https://t.co/LATW9lIibq,Thu Nov 27 09:38:29 +0000 2025
Menkeu Purbaya Yudhi Sadewa optimis target pertumbuhan ekonomi 6 % pada tahun 2026 dapat dicapai selama momentum pemulihan ekonomi yang mulai terbentuk terus dijaga. Ia menilai berbagai indikator termasuk meningkatnya kepuasan publik dan penguatan keyakinan konsumen tunjukkan,Thu Nov 27 09:33:58 +0000 2025
Polemik soal Bandara IMIP Morowali makin ramai setelah Menteri Keuangan Purbaya Yudhi Sadewa mengakui bandara itu beroperasi tanpa layanan Bea Cukai dan Imigrasi. Ia menyebut bandara tersebut memakai izin khusus namun dirinya belum mengetahui pihak yang menerbitkan izin itu. https://t.co/kREiEdzlV3,Thu Nov 27 09:27:55 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menanggapi ajakan Badan Pengelola Investasi Daya Anagata Nusantara untuk ikut ke China membahas restrukturisasi utang Kereta Cepat Jakarta Bandung atau Whoosh. Purbaya bilang dirinya siap berangkat selama biaya perjalanannya ditanggung https://t.co/EmJniwSzwf,Thu Nov 27 09:27:13 +0000 2025
Menkeu Purbaya Yudhi Sadewa memastikan aturan baru sedang disiapkan untuk memberantas impor pakaian bekas ilegal. Ia menegaskan Pelaku impor ilegal harus berhenti. Kalau menentang kami tangkap. #PurbayaYudhiSadewa #EkonomiNasional #RajaMedia,Thu Nov 27 09:26:39 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa dicecar banyak pertanyaan terkait penerimaan pajak yang loyo saat rapat kerja dengan Komisi XI DPR RI. Seperti apa? https://t.co/VisYs3InYu,Thu Nov 27 09:23:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyoroti citra Direktorat Jenderal Bea dan Cukai (DJBC) yang kurang bagus di mata masyarakat hingga pimpinan tertinggi. Begini katanya!https://t.co/AQRcvnW8hy,Thu Nov 27 09:06:00 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa bakal pelototi kesepakatan syarat dan ketentuan (term) terkait negosiasi utang Kereta Cepat Jakarta-Bandung atau Whoosh jika diajak ke China. Dia mewanti-wanti agar kesepakatan itu tidak merugikan Indonesia. Saat ditanya apakah https://t.co/uEakyFYRx7,Thu Nov 27 09:03:55 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyoroti citra Direktorat Jenderal Bea dan Cukai (DJBC) yang kurang bagus di mata masyarakat hingga pimpinan tertinggi. Begini katanya! https://t.co/b2xTesFjiy,Thu Nov 27 08:57:24 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa memberi sinyal akan mengenakan pajak ekspor alias bea keluar batu bara mulai 2026. Seperti apa? https://t.co/3DWNAsDYCi,Thu Nov 27 08:56:00 +0000 2025
https://t.co/WvTeSEmjXO Wakil Ketua Komisi XI DPR RI Fraksi PDIP Dolfie Othniel Frederic Palit dan Menteri Keuangan (Menkeu) RI Purbaya Yudhi Sadewa saling menanggapi dalam rapat di Komisi XI DPR Kamis (27/11/2025).,Thu Nov 27 08:52:09 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa memperkirakan demonstrasi atau aksi unjuk rasa ke depan akan lebih sedikit. Kenapa? https://t.co/fJpgDIA5Pf,Thu Nov 27 07:53:00 +0000 2025
Menteri Keuangan atau Menkeu Purbaya Yudhi Sadewa menyatakan akan meminta klarifikasi kepada Direktorat Jenderal Bea dan Cukai (DJBC) mengenai ada atau tidaknya koordinasi antara otoritas kepabeanan dan PT Indonesia Morowali Industrial Park (IMIP) selaku pengelola bandara di https://t.co/XiUjXHhZAg,Thu Nov 27 07:47:46 +0000 2025
Menko Perekonomian Airlangga Hartarto optimistis ekonomi Indonesia tumbuh hingga 5 6% pada kuartal IV-2025 sejalan dengan Menkeu Purbaya Yudhi Sadewa yang juga memperkirakan tingkat pertumbuhan yang sama. Simak selengkapnya: https://t.co/9MpwF9d9Dy https://t.co/AEjHYiWe7M,Thu Nov 27 07:43:33 +0000 2025
@halukinasi Lah anaknya Purbaya juga beli pas masih murah. Makanya dia rada songong dibenturin sm dia ga peduli jabatan Bapaknya ,Thu Nov 27 07:35:36 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyatakan siap berangkat ke China jika dibutuhkan dalam proses negosiasi utang Kereta Cepat Jakarta Bandung (Whoosh). Purbaya menegaskan bahwa keikutsertaannya bertujuan memastikan syarat dan ketentuan negosiasi tetap menguntungkan https://t.co/orrTTFud8w,Thu Nov 27 07:15:24 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa siap terbang ke China membahas utang Kereta Cepat Jakarta Bandung atau Whoosh dengan syarat pembayaran tidak menggunakan APBN. https://t.co/2MkvXz915k,Thu Nov 27 07:11:33 +0000 2025
Perbandingan Harga Produk Lokal dan Thrifting Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa dengan tegas menolak melegalkan usaha penjualan baju bekas impor atau thrifting meskipun para pedagang membayar pajak. Purbaya menyatakan sikap tegasnya bertujuan untuk mencegah https://t.co/Rxfdy5hrLA,Thu Nov 27 07:05:25 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa berpandangan perlambatan ekonomi Indonesia pada Januari-Agustus 2025 bukan karena global. Begini katanya.https://t.co/mhAME4R1y4,Thu Nov 27 06:36:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyebut fundamental ekonomi yang kuat mendorong kinerja indeks harga saham gabungan (IHSG). Di mana IHSG kembali mencatatkan rekor tertinggi sepanjang masa atau all time high (ATH) di level 8.602 1 pada penutupan perdagangan Rabu https://t.co/ZHCcuaNIf7,Thu Nov 27 06:35:06 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa berpandangan perlambatan ekonomi Indonesia pada Januari-Agustus 2025 bukan karena global. Begini katanya. https://t.co/rbTJAv7GHI,Thu Nov 27 06:33:30 +0000 2025
Pemerintah melalui Danantara membuka peluang keikutsertaan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa dalam negosiasi ulang utang KCJB Whoosh di China. Purbaya menegaskan bahwa keterlibatannya baru dipastikan setelah ia menelaah ruang lingkup dan syarat pembahasan yang kini https://t.co/07q8CXiFFV,Thu Nov 27 06:30:00 +0000 2025
Menkeu Purbaya Yudhi Sadewa meyakini pertumbuhan ekonomi pada kuartal IV-2025 mampu mencapai rentang 5 6 persen hingga 5 7 persen. https://t.co/rPW88NH1Xj,Thu Nov 27 06:19:29 +0000 2025
𝐏𝐮𝐫𝐛𝐚𝐲𝐚: 𝐉𝐢𝐤𝐚 𝐒𝐭𝐚𝐛𝐢𝐥 𝐄𝐤𝐨𝐧𝐨𝐦𝐢 𝐑𝐈 𝐁𝐢𝐬𝐚 𝐓𝐮𝐦𝐛𝐮𝐡 𝟔% 𝐓𝐚𝐡𝐮𝐧 𝐃𝐞𝐩𝐚𝐧 Menteri Keuangan Purbaya Yudhi Sadewa menyatakan optimisme terhadap potensi pertumbuhan ekonomi Indonesia pada tahun depan. Ia memperkirakan bahwa ekonomi Indonesia https://t.co/wP1t0RDx7r,Thu Nov 27 06:12:32 +0000 2025
Menkeu Purbaya Yudhi Sadewa menyoroti kembali krisis ekonomi 1998 dengan menegaskan bahwa penyebab utama bukanlah IMF melainkan kesalahan kebijakan pemerintah kala itu akibat minimnya pengetahuan ekonomi. Ia menyebut Indonesia mengalami kontraksi hingga 13 1% yang menjadi yang https://t.co/cXMTYhM7oM,Thu Nov 27 06:02:38 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengakui tak ada petugas Bea Cukai di Bandara Khusus Indonesia Morowali Industrial Park (IMIP). ---- Semakin terang benderang keberadaan bandara dan pelabuhan di morowali adalah bagian konspirasi kejahatan yang mengancam kedaulatan RI https://t.co/M9KToJ9dor,Thu Nov 27 06:01:26 +0000 2025
Beli Thrifting Justru Sadar Lingkungan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa dengan tegas menolak melegalkan usaha penjualan baju bekas impor atau thrifting meskipun para pedagang membayar pajak. Purbaya menyatakan sikap tegasnya bertujuan untuk mencegah terbukanya https://t.co/iHdsJOnLeK,Thu Nov 27 05:43:04 +0000 2025
@ImaginarySteady @dwioktariyadi @bengkeldodo Ya betul hebat neh bandara itu punya izin khusus kata menkeu purbaya Mungkin karena izin khusus jadi belum ada bea cukai nya dan otoritas yg lain,Thu Nov 27 05:42:17 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyatakan siap berangkat ke Tiongkok untuk mendampingi proses negosiasi terkait utang proyek Kereta Cepat Jakarta Bandung (Whoosh). #menkeupurbaya #danantara #whoosh #keretacepat #ntvnewsid https://t.co/XLUtIyVDq2,Thu Nov 27 05:40:56 +0000 2025
@bestinformm Sayangnya Purbaya hanya seorang Mentri kebijakan Purbaya tidak sejalan dengan kebijakan presiden,Thu Nov 27 04:56:39 +0000 2025
@KangManto123 Mau kasih tau aja untuk kalian. 2 menteri yang bagus saat ini dari kalangan profesional yaitu menteri Purbaya dan Amran. Sedangkan yg busuk² kinerjanya dari parpol. Kebijakan stop impor beras berhasil mengguncang harga beras import Asia tenggara. Dari $650 menjadi $340 ,Thu Nov 27 04:00:32 +0000 2025
@abinandar2003 @MayaA62580468 tetep bisa aja sih selama seleksi UMKM nya ketat ini memang ada hubungannya sama program purbaya yang sebar duit 200t ke himbara buat ngerangsang ekonomi masyarakat yang dibidik disini ya memang pengusaha kecil selama cashflow usahanya bagus ya bisa aja ngasih tanpa agunan,Thu Nov 27 03:12:25 +0000 2025
Harus diakui $IHSG so far solid. Semoga bisa tercapai 9000 tahun ini. Meskipun asing lagi gonjang ganjing emang anjing performa pasar saham domestik tetep bagus. Thanks Pak Purbaya. Still not overconfident,Thu Nov 27 02:04:47 +0000 2025
@sharpandshark Tindak pak menham jgn hanya bicara saja rakyat butuh kerja nyata lihat lh contoh orang2 hebat seperti KDM pak Purbaya mereka langsung bertindak di lapangan ️🇮🇩,Thu Nov 27 00:24:02 +0000 2025
Menkeu Purbaya Yudhi Sadewa memberi ultimatum kepada Bea Cukai untuk berbenah dalam satu tahun dengan ancaman pembekuan bila tak ada perubahan. Ia juga mengkritik BI yang menyerap dana Rp1.000 triliun karena dinilai menekan likuiditas. https://t.co/F1QfofZaEZ,Fri Nov 28 09:30:32 +0000 2025
Menkeu Purbaya Yudhi Sadewa mendesak Direktorat Jenderal Bea dan Cukai melakukan perbaikan di tengah citra yang kurang bagus. Jika tidak instansi tersebut terancam dibekukan. Simak pembahasan selengkapnya dalam #SapaIndonesia Malam pukul 17.30 WIB di KompasTV! ▶️ https://t.co/Uolix1kUgq,Fri Nov 28 09:22:26 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa dan Sekretaris Kabinet Teddy Indra Wijaya turut hadir mendampingi Presiden Prabowo Subianto di Puncak Peringatan Hari Guru Nasional (HGN) 2025 di Indonesia Arena Jakarta Jumat (28/11/2025) bersama ratusan guru seluruh Indonesia sebagai bukti https://t.co/28dcCdchPA,Fri Nov 28 09:11:16 +0000 2025
