text,date,CleanSVM,CleanIndoBERTweet,Label
Pernyataan ini menanggapi sorotan Menteri Keuangan Purbaya Yudhi Sadewa yang sebelumnya menyebut Bea Cukai memerlukan 'pembekuan sementara' jika tidak segera diperbaiki. Source: YouTube/IDX Channel #growwin #bisnis #reformasi #beacukai #birokrasi #integritas #pemerintahan,Wed Dec 10 03:40:10 +0000 2025,nyata tanggap sorot menteri uang purbaya yudhi sadewa belum sebut bea cukai perlu beku segera baik source youtubeidx channel,pernyataan ini menanggapi sorotan menteri keuangan purbaya yudhi sadewa yang sebelumnya menyebut bea cukai memerlukan 'pembekuan sementara' jika tidak segera diperbaiki. source: youtube/idx channel #growwin #bisnis #reformasi #beacukai #birokrasi #integritas #pemerintahan,1.0
Menteri Keuangan Purbaya Yudhi Sadewa memberikan peringatan kepada seluruh pegawai Direktorat Jenderal Bea dan Cukai (DJBC). Purbaya menegaskan bahwa ia tak akan membayar gaji para pegawai DJBC jika instansi tersebut gagal memperbaiki kinerjanya dalam waktu satu tahun ke depan. https://t.co/zvJaQGmYAx,Wed Dec 10 02:32:17 +0000 2025,menteri uang purbaya yudhi sadewa beri ingat seluruh pegawai direktorat jenderal bea cukai djbc purbaya tegas tak bayar gaji pegawai djbc instansi sebut gagal baik kerja waktu satu tahun depan,menteri keuangan purbaya yudhi sadewa memberikan peringatan kepada seluruh pegawai direktorat jenderal bea dan cukai (djbc). purbaya menegaskan bahwa ia tak akan membayar gaji para pegawai djbc jika instansi tersebut gagal memperbaiki kinerjanya dalam waktu satu tahun ke depan.,1.0
Menteri Keuangan Purbaya Yudhi Sadewa menekankan bahwa perbaikan tata kelola keuangan daerah merupakan syarat mutlak bagi pemerintah pusat untuk meningkatkan dukungan fiskal kepada pemerintah daerah. https://t.co/Ft4HFiGZqY,Thu Dec 11 14:43:39 +0000 2025,menteri uang purbaya yudhi sadewa tekan baik tata kelola uang daerah rupa syarat mutlak perintah pusat tingkat dukung fiskal perintah daerah,menteri keuangan purbaya yudhi sadewa menekankan bahwa perbaikan tata kelola keuangan daerah merupakan syarat mutlak bagi pemerintah pusat untuk meningkatkan dukungan fiskal kepada pemerintah daerah.,1.0
Semoga Dana Bantuan Bencana hasil efisiensi pak Purbaya Yudhi Sadewa tersampaikan dgn baik ketangan masyrakat Sumatera yg sangat membutuhkannya... https://t.co/NnFs4ejU63,Thu Dec 11 13:42:47 +0000 2025,moga dana bantu bencana hasil efisiensi pak purbaya yudhi sadewa sampai dgn baik ketang masyrakat sumatera sangat butuh,semoga dana bantuan bencana hasil efisiensi pak purbaya yudhi sadewa tersampaikan dgn baik ketangan masyrakat sumatera yang sangat membutuhkannya...,1.0
@raayien15 @JokoHQ Kasus hilangnya 80 ton bantuan di Bener Meriah Aceh menunjukkan tantangan dalam penyaluran program pemerintah seperti kurangnya transparansi dan pengawasan di lapangan. Dalam podcast Endgame Purbaya Yudhi Sadewa dengan Gita Wirjawan menekankan pentingnya pendirian tegas,Thu Dec 11 07:54:02 +0000 2025,kasus hilang ton bantu benar riah aceh tunjuk tantang salur program perintah kurang transparansi awas lapang podcast endgame purbaya yudhi sadewa gita wirjawan tekan penting diri tegas,kasus hilangnya 80 ton bantuan di benar meriah aceh menunjukkan tantangan dalam penyaluran program pemerintah seperti kurangnya transparansi dan pengawasan di lapangan. dalam podcast endgame purbaya yudhi sadewa dengan gita wirjawan menekankan pentingnya pendirian tegas,1.0
Asosiasi Pertambangan Batu Bara Indonesia APBI tegaskan penerapan UU tentang Cipta Kerja tidak sedikitpun kurangi setoran pajak batu bara ke negara seperti diungkap Menkeu Purbaya Yudhi Sadewa. Sebelumnya Menkeu nyatakan UU Ciptaker hanya untungkan pengusaha batu bara sebab,Thu Dec 11 07:17:22 +0000 2025,asosiasi tambang batu bara indonesia apbi tegas terap uu cipta kerja sedikit kurang setor pajak batu bara negara ungkap menkeu purbaya yudhi sadewa belum menkeu nyata uu ciptaker untung usaha batu bara,asosiasi pertambangan batu bara indonesia apbi tegaskan penerapan uu tentang cipta kerja tidak sedikitpun kurangi setoran pajak batu bara ke negara seperti diungkap menkeu purbaya yudhi sadewa. sebelumnya menkeu nyatakan uu ciptaker hanya untungkan pengusaha batu bara sebab,1.0
Menkeu Purbaya Yudhi Sadewa: Influencer Tak Perlu Merasa 'Besar' Pemerintah Sudah Bekerja Sejak Awal . Pesan tegas ini disampaikan di tengah langkah nyata menyiapkan Rp51 82 Triliun untuk rehabilitasi. #MenteriKeuangan #BencanaAlam #AksiNyata https://t.co/IeYDmjcJB0,Thu Dec 11 07:01:54 +0000 2025,menkeu purbaya yudhi sadewa influencer tak perlu rasa besar perintah kerja sejak awal pesan tegas sampai tengah langkah nyata siap rp triliun rehabilitasi,menkeu purbaya yudhi sadewa: influencer tak perlu merasa 'besar' pemerintah sudah bekerja sejak awal . pesan tegas ini disampaikan di tengah langkah nyata menyiapkan rp51 82 triliun untuk rehabilitasi. #menterikeuangan #bencanaalam #aksinyata,1.0
Mentkeu Purbaya Yudhi Sadewa tetapkan aturan baru soal bea keluar untuk komoditas emas. Ekspor produk emas kini akan dikenakan tarif. Purbaya ungkapkan salah satu alasan bea keluar ditetapkan adalah untuk menjaga cadangan emas. Baginya Indonesia merupakan negara dengan cadangan,Thu Dec 11 03:49:11 +0000 2025,mentkeu purbaya yudhi sadewa tetap atur baru soal bea keluar komoditas emas ekspor produk emas kini kena tarif purbaya ungkap salah satu alas bea keluar tetap jaga cadang emas bagi indonesia rupa negara cadang,mentkeu purbaya yudhi sadewa tetapkan aturan baru soal bea keluar untuk komoditas emas. ekspor produk emas kini akan dikenakan tarif. purbaya ungkapkan salah satu alasan bea keluar ditetapkan adalah untuk menjaga cadangan emas. baginya indonesia merupakan negara dengan cadangan,2.0
Pemerintah menegaskan tidak membuka opsi penggunaan pakaian bekas impor sebagai bantuan bagi korban bencana. Menteri Keuangan Purbaya Yudhi Sadewa menyatakan langkah tersebut tidak sesuai regulasi dan berisiko memicu masuknya kembali balpres ilegal. Lebih baik kita beli barang https://t.co/PnHDYjlntm,Fri Dec 12 16:00:01 +0000 2025,perintah tegas buka opsi guna pakai bekas impor bantu korban bencana menteri uang purbaya yudhi sadewa nyata langkah sebut sesuai regulasi risiko picu masuk balpres ilegal lebih baik beli barang,pemerintah menegaskan tidak membuka opsi penggunaan pakaian bekas impor sebagai bantuan bagi korban bencana. menteri keuangan purbaya yudhi sadewa menyatakan langkah tersebut tidak sesuai regulasi dan berisiko memicu masuknya kembali balpres ilegal. lebih baik kita beli barang,1.0
Ketegasan Menkeu Purbaya Yudhi Sadewa Tanggapi isu pakaian bekas ilegal impor atau barang ballpress akan dikirim ke daerah bencana. https://t.co/4YeD5b4WiF,Fri Dec 12 14:04:41 +0000 2025,tegas menkeu purbaya yudhi sadewa tanggap isu pakai bekas ilegal impor barang ballpress kirim daerah bencana,ketegasan menkeu purbaya yudhi sadewa tanggapi isu pakaian bekas ilegal impor atau barang ballpress akan dikirim ke daerah bencana.,1.0
Kalau Di Gebuk Gak Mempan Mending Di Bubarin Saja!! Menteri Keuangan Purbaya Yudhi Sadewa menyebut kinerja pegawai Ditjen Bea dan Cukai mulai menunjukkan perbaikan setelah adanya ancaman pembekuan instansi. Ia mengatakan telah meminta waktu satu tahun kepada Presiden Prabowo https://t.co/mXJ4O8pzTU,Fri Dec 12 12:34:35 +0000 2025,kalau gebuk mempan mending bubarin menteri uang purbaya yudhi sadewa sebut kerja pegawai ditjen bea cukai mulai tunjuk baik ada ancam beku instansi kata minta waktu satu tahun presiden prabowo,kalau di gebuk tidak mempan mending di bubarin saja!! menteri keuangan purbaya yudhi sadewa menyebut kinerja pegawai ditjen bea dan cukai mulai menunjukkan perbaikan setelah adanya ancaman pembekuan instansi. ia mengatakan telah meminta waktu satu tahun kepada presiden prabowo,1.0
Menteri Keuangan Purbaya Yudhi Sadewa menyaksikan langsung peluncuran teknologi Trade AI oleh Direktorat Jenderal Bea dan Cukai di Pelabuhan Tanjung Priok Jakarta Utara Jumat (12/12/2025). Menkeu Purbaya mengatakan sistem baru berbasis kecerdasan artifisial ini https://t.co/LsIoRRR7gA,Fri Dec 12 12:08:40 +0000 2025,menteri uang purbaya yudhi sadewa saksi langsung luncur teknologi trade ai direktorat jenderal bea cukai labuh tanjung priok jakarta utara jumat menkeu purbaya kata sistem baru bas cerdas artifisial,menteri keuangan purbaya yudhi sadewa menyaksikan langsung peluncuran teknologi trade ai oleh direktorat jenderal bea dan cukai di pelabuhan tanjung priok jakarta utara jumat (12/12/2025). menkeu purbaya mengatakan sistem baru berbasis kecerdasan artifisial ini,1.0
Menkeu Purbaya Yudhi Sadewa mengatakan kinerja DJBC telah menunjukkan perbaikan usai diingatkan untuk membenahi masalah di dalam tubuh instansi. https://t.co/UOT0SlI28i,Fri Dec 12 11:00:58 +0000 2025,menkeu purbaya yudhi sadewa kata kerja djbc tunjuk baik usai ingat benah masalah tubuh instansi,menkeu purbaya yudhi sadewa mengatakan kinerja djbc telah menunjukkan perbaikan usai diingatkan untuk membenahi masalah di dalam tubuh instansi.,1.0
Menteri Keuangan Purbaya Yudhi Sadewa menyebut kinerja pegawai Ditjen Bea dan Cukai mulai menunjukkan perbaikan setelah adanya ancaman pembekuan instansi. Ia mengatakan telah meminta waktu satu tahun kepada Presiden Prabowo untuk melakukan pembenahan dan menilai pegawai Bea Cukai https://t.co/Ii94YTaExg,Fri Dec 12 10:47:01 +0000 2025,menteri uang purbaya yudhi sadewa sebut kerja pegawai ditjen bea cukai mulai tunjuk baik ada ancam beku instansi kata minta waktu satu tahun presiden prabowo laku benah nilai pegawai bea cukai,menteri keuangan purbaya yudhi sadewa menyebut kinerja pegawai ditjen bea dan cukai mulai menunjukkan perbaikan setelah adanya ancaman pembekuan instansi. ia mengatakan telah meminta waktu satu tahun kepada presiden prabowo untuk melakukan pembenahan dan menilai pegawai bea cukai,1.0
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan anggaran penanganan bencana masih memadai untuk mendukung program rehabilitasi pascabanjir dan longsor yang melanda Aceh Sumatra Utara (Sumut) dan Sumata Barat (Sumbar). #IDNTimesBusiness https://t.co/xMAoXGVO8E https://t.co/y8AtKdfuuE,Fri Dec 12 10:28:18 +0000 2025,menteri uang purbaya yudhi sadewa tegas anggar tangan bencana pada dukung program rehabilitasi pascabanjir longsor landa aceh sumatra utara sumut sumata barat sumbar,menteri keuangan purbaya yudhi sadewa menegaskan anggaran penanganan bencana masih memadai untuk mendukung program rehabilitasi pascabanjir dan longsor yang melanda aceh sumatra utara (sumut) dan sumata barat (sumbar). #idntimesbusiness,1.0
Menteri Keuangan Purbaya Yudhi Sadewa menyebut dirinya bersama Direktorat Jendral Bea dan Cukai (DJBC) sedang membangun sistem canggih kecerdasan buatan (AI) untuk mengawasi dan memberantasi importir nakal bernama Trade AI. https://t.co/KfNfZp6JFj,Fri Dec 12 10:01:11 +0000 2025,menteri uang purbaya yudhi sadewa sebut diri sama direktorat jendral bea cukai djbc sedang bangun sistem canggih cerdas buat ai awas rantas importir nakal nama trade ai,menteri keuangan purbaya yudhi sadewa menyebut dirinya bersama direktorat jendral bea dan cukai (djbc) sedang membangun sistem canggih kecerdasan buatan (ai) untuk mengawasi dan memberantasi importir nakal bernama trade ai.,1.0
Menteri Keuangan Purbaya Yudhi Sadewa tersinggung sistem AI Bea Cukai disamakan dengan Kemenkes. Ia optimis alat baru dapat tingkatkan akurasi dan transparansi. https://t.co/8n4P0jU5Ly,Fri Dec 12 09:23:00 +0000 2025,menteri uang purbaya yudhi sadewa singgung sistem ai bea cukai sama kemenkes optimis alat baru tingkat akurasi transparansi,menteri keuangan purbaya yudhi sadewa tersinggung sistem ai bea cukai disamakan dengan kemenkes. ia optimis alat baru dapat tingkatkan akurasi dan transparansi.,1.0
Direktorat Jenderal Bea dan Cukai (DJBC) Kementerian Keuangan meresmikan alat pemindai peti kemas (X-Ray) di Terminal 3 Pelabuhan Tanjung Priok Jakarta Utara pada Jumat (12/12). Peresmian ini dihadiri langsung oleh Menkeu Purbaya Yudhi Sadewa. &gt;&gt; https://t.co/KFYhmUAkX8 https://t.co/M33t28aPQc,Fri Dec 12 08:26:17 +0000 2025,direktorat jenderal bea cukai djbc menteri uang resmi alat pindai peti kemas xray terminal labuh tanjung priok jakarta utara jumat resmi hadir langsung menkeu purbaya yudhi sadewa gtgt,direktorat jenderal bea dan cukai (djbc) kementerian keuangan meresmikan alat pemindai peti kemas (x-ray) di terminal 3 pelabuhan tanjung priok jakarta utara pada jumat (12/12). peresmian ini dihadiri langsung oleh menkeu purbaya yudhi sadewa. &gt;&gt;,2.0
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan sikap tegas pemerintah terkait penyaluran bantuan bencana. Barang sitaan berupa garmen ballpress atau pakaian bekas dalam kemasan bal dipastikan tidak akan disalurkan kepada korban bencana di Aceh Sumatera Barat dan Sumatera https://t.co/KbZkjg8wLy,Sat Dec 13 07:26:47 +0000 2025,menteri uang purbaya yudhi sadewa tegas sikap tegas perintah kait salur bantu bencana barang sita upa garmen ballpress pakai bekas kemas bal pasti salur korban bencana aceh sumatera barat sumatera,menteri keuangan purbaya yudhi sadewa menegaskan sikap tegas pemerintah terkait penyaluran bantuan bencana. barang sitaan berupa garmen ballpress atau pakaian bekas dalam kemasan bal dipastikan tidak akan disalurkan kepada korban bencana di aceh sumatera barat dan sumatera,1.0
Menteri Keuangan Purbaya Yudhi Sadewa memuji perbaikan pelayanan yang terus dilakukan Direktorat Jenderal Bea dan Cukai (DJBC). Hal itu dirasakan setelah ada ancaman instansi tersebut akan dibekukan jika tidak ada perbaikan dalam waktu satu tahun ke depan. Bea Cukai sudah cukup https://t.co/B0wSVAsWu0,Sat Dec 13 05:46:08 +0000 2025,menteri uang purbaya yudhi sadewa puji baik layan terus laku direktorat jenderal bea cukai djbc rasa ancam instansi sebut beku baik waktu satu tahun depan bea cukai cukup,menteri keuangan purbaya yudhi sadewa memuji perbaikan pelayanan yang terus dilakukan direktorat jenderal bea dan cukai (djbc). hal itu dirasakan setelah ada ancaman instansi tersebut akan dibekukan jika tidak ada perbaikan dalam waktu satu tahun ke depan. bea cukai sudah cukup,1.0
Menteri Keuangan Purbaya Yudhi Sadewa emosi mendengar usulan Bea Cukai yang akan mengirim balpres baju impor untuk bantuan ke Sumatera dan Aceh. Menkeu Purbaya tegas mengatakan lebih baik membeli baju baru untuk bantuan daripada mengirim balpres baju ilegal. https://t.co/4OpwXFTFeK,Sun Dec 14 14:12:45 +0000 2025,menteri uang purbaya yudhi sadewa emosi dengar usul bea cukai kirim balpres baju impor bantu sumatera aceh menkeu purbaya tegas kata lebih baik beli baju baru bantu kirim balpres baju ilegal,menteri keuangan purbaya yudhi sadewa emosi mendengar usulan bea cukai yang akan mengirim balpres baju impor untuk bantuan ke sumatera dan aceh. menkeu purbaya tegas mengatakan lebih baik membeli baju baru untuk bantuan daripada mengirim balpres baju ilegal.,1.0
@usergranger_ @DS_yantie Berdasarkan verifikasi dari sumber terpercaya seperti CNBC Indonesia dan Kompas berita ini benar. Menteri Keuangan Purbaya Yudhi Sadewa menyatakan dalam rapat DPR RI bahwa UU Cipta Kerja menyebabkan kerugian negara Rp 25 triliun/tahun akibat restitusi pajak untuk pengusaha batu,Sun Dec 14 11:08:58 +0000 2025,dasar verifikasi sumber percaya cnbc indonesia kompas berita benar menteri uang purbaya yudhi sadewa nyata rapat dpr ri uu cipta kerja sebab rugi negara rp triliuntahun akibat restitusi pajak usaha batu,berdasarkan verifikasi dari sumber terpercaya seperti cnbc indonesia dan kompas berita ini benar. menteri keuangan purbaya yudhi sadewa menyatakan dalam rapat dpr ri bahwa uu cipta kerja menyebabkan kerugian negara rp 25 triliun/tahun akibat restitusi pajak untuk pengusaha batu,1.0
@taufan_md @DS_yantie Ya pernyataan itu benar berdasarkan laporan media seperti CNBC Indonesia dan CNN Indonesia. Menkeu Purbaya Yudhi Sadewa menyatakan UU Cipta Kerja mengubah status batu bara menjadi barang kena pajak menyebabkan restitusi pajak Rp 25 triliun per tahun yang merugikan negara.,Sun Dec 14 09:36:57 +0000 2025,nyata benar dasar lapor media cnbc indonesia cnn indonesia menkeu purbaya yudhi sadewa nyata uu cipta kerja ubah status batu bara jadi barang kena pajak sebab restitusi pajak rp triliun per tahun rugi negara,ya pernyataan itu benar berdasarkan laporan media seperti cnbc indonesia dan cnn indonesia. menkeu purbaya yudhi sadewa menyatakan uu cipta kerja mengubah status batu bara menjadi barang kena pajak menyebabkan restitusi pajak rp 25 triliun per tahun yang merugikan negara.,2.0
@KenapeAje @Ahmad98Udien @IkramAKM @Puthutea Menurut tracking Dialeksis (Des 2025) popularitas Mualem (Muzakir Manaf) unggul atas KDM (Dedi Mulyadi) &amp; Purbaya Yudhi Sadewa thx penanganan bencana Aceh. Sumber lain seperti RMOL &amp; Gelora konfirmasi tren ini. Kalau yg lain mau disimpan mungkin buat koleksi meme? ,Sun Dec 14 09:06:09 +0000 2025,tracking dialeksis des popularitas mualem muzakir manaf unggul atas kdm dedi mulyadi amp purbaya yudhi sadewa terima kasih tangan bencana aceh sumber rmol amp gelora konfirmasi tren kalau mau simpan mungkin buat koleksi meme,menurut tracking dialeksis (des 2025) popularitas mualem (muzakir manaf) unggul atas kdm (dedi mulyadi) &amp; purbaya yudhi sadewa terima kasih penanganan bencana aceh. sumber lain seperti rmol &amp; gelora konfirmasi tren ini. kalau yang lain mau disimpan mungkin buat koleksi meme?,1.0
Menteri Keuangan Purbaya Yudhi Sadewa memproyeksikan Indeks Harga Saham Gabungan (IHSG) akan mampu menembus level 9.000 di akhir 2025. Menanggapi proyeksi tersebut Otoritas Jasa Keuangan (OJK) melihat penguatan IHSG sepanjang 2025 didukung oleh fundamental ekonomi domestik yang https://t.co/vQU3pt4w7W,Sun Dec 14 05:44:00 +0000 2025,menteri uang purbaya yudhi sadewa proyeksi indeks harga saham gabung ihsg mampu tembus level akhir tanggap proyeksi sebut otoritas jasa uang ojk lihat kuat ihsg panjang dukung fundamental ekonomi domestik,menteri keuangan purbaya yudhi sadewa memproyeksikan indeks harga saham gabungan (ihsg) akan mampu menembus level 9.000 di akhir 2025. menanggapi proyeksi tersebut otoritas jasa keuangan (ojk) melihat penguatan ihsg sepanjang 2025 didukung oleh fundamental ekonomi domestik yang,1.0
